seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,pre_ci_position_rmse,pre_ci_velocity_rmse,pre_ci_mean_orbit_nees,ci_position_gain,ci_velocity_gain,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260747,0.0,0.0,mekf_with_covariance_local_only,0.3607570754646785,0.0038999238216621984,1.0388869953318458,0.0044093092850094285,0.3607570754646785,0.0038999238216621984,0.0044093092850094285,0.0,0.0,0.0658311614146237,366,0,0,0.0,0.0,False,
20260748,0.0,0.0,truth_attitude,0.39996847995353146,0.00397880124510883,1.7248994099312238,0.0047796858729436675,0.422990064997204,0.0032467344637318665,0.0032686213056214793,0.02302158504367252,-0.0007320667813769631,0.06235548879555353,366,0,0,0.0,0.0,False,
20260748,0.0,0.0,mekf_with_covariance,0.40865053820952063,0.0037310322290800184,1.3227434984315243,0.003726718231695467,0.43945205503700685,0.005282616549007436,0.007490535893633478,0.03080151682748622,0.0015515843199274178,0.06235548879555353,366,0,0,0.0,0.0,False,
20260748,0.0,0.0,mekf_without_covariance,0.49549971757149924,0.004537200589285361,6.827112228873982,0.006280220297376426,0.5105507275900898,0.006144067857096889,0.011287330433254927,0.01505101001859055,0.0016068672678115278,0.06235548879555353,366,0,0,0.0,0.0,False,
20260748,0.0,0.0,mekf_with_covariance_local_only,0.44650917988286143,0.0037285447125656145,1.1389911178134529,0.004168196909762319,0.44650917988286143,0.0037285447125656145,0.004168196909762319,0.0,0.0,0.06235548879555353,366,0,0,0.0,0.0,False,
20260749,0.0,0.0,truth_attitude,0.3789636196342476,0.002703884568752455,1.7795914300001028,0.002256443436833062,0.38918802783160067,0.002569004657528892,0.0020703537053400937,0.010224408197353096,-0.00013487991122356283,0.04986037638883533,366,0,0,0.0,0.0,False,
20260749,0.0,0.0,mekf_with_covariance,0.3697022182553851,0.002831307474907117,1.2451520018238882,0.0023640680975538027,0.37856036719407504,0.0032654186854038513,0.0031452692411789002,0.00885814893868997,0.00043411121049673424,0.04986037638883533,366,0,0,0.0,0.0,False,
20260749,0.0,0.0,mekf_without_covariance,0.41876846175155324,0.003032820888850749,6.140240242153789,0.0028598461048893156,0.4240260097522552,0.0034617035787165096,0.003702470207490177,0.005257548000701939,0.00042888268986576066,0.04986037638883533,366,0,0,0.0,0.0,False,
20260749,0.0,0.0,mekf_with_covariance_local_only,0.43113162265615507,0.002848012417175273,0.9368977315214209,0.0024891579594180364,0.43113162265615507,0.002848012417175273,0.0024891579594180364,0.0,0.0,0.04986037638883533,366,0,0,0.0,0.0,False,
20260750,0.0,0.0,truth_attitude,0.6215107349587982,0.0029286592927319243,1.648474967550026,0.0028747246674352624,0.6172075591216343,0.002750873517755964,0.0025979769097257514,-0.004303175837163886,-0.00017778577497596032,0.06431685504176766,366,0,0,0.0,0.0,False,
20260750,0.0,0.0,mekf_with_covariance,0.4124312187035779,0.003660138910453824,1.7408653515305568,0.004014235598101613,0.41561473582689074,0.004965326376937083,0.006846388156881585,0.003183517123312829,0.001305187466483259,0.06431685504176766,366,0,0,0.0,0.0,False,
