seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260733,0.1,0.0,mekf_with_covariance,0.416500980540397,0.002568484821505642,2.3442988853546454,0.0020462365603733435,0.06506027804623014,336,30,0,0.0,0.08196721311475409,False,
20260733,0.1,0.0,mekf_without_covariance,0.5047005143324205,0.002725439634072662,10.115199576676693,0.0024340471951661983,0.06506027804623014,336,30,0,0.0,0.08196721311475409,False,
20260734,0.1,0.0,truth_attitude,0.3577017322789587,0.002163885598972672,1.8327787305191425,0.0015179041725879932,0.05830293399563061,328,38,0,0.0,0.10382513661202186,False,
20260734,0.1,0.0,mekf_with_covariance,0.35921915425408096,0.0029547374800459854,1.3359839863515628,0.0026528598333684216,0.05830293399563061,328,38,0,0.0,0.10382513661202186,False,
20260734,0.1,0.0,mekf_without_covariance,0.49407564114870844,0.003417538112191287,6.728688638606111,0.003733577337602102,0.05830293399563061,328,38,0,0.0,0.10382513661202186,False,
20260735,0.1,0.0,truth_attitude,0.7293208577095637,0.0025343969612749468,1.6797153479916855,0.0024325098695614136,0.0706712173587486,328,38,0,0.0,0.10382513661202186,False,
20260735,0.1,0.0,mekf_with_covariance,0.42695765896341265,0.00324167796263906,1.879558959813461,0.0032146979207562532,0.0706712173587486,328,38,0,0.0,0.10382513661202186,False,
20260735,0.1,0.0,mekf_without_covariance,0.4320521202627225,0.003280393311344294,8.6956017095526,0.0033703191289306458,0.0706712173587486,328,38,0,0.0,0.10382513661202186,False,
20260736,0.1,0.0,truth_attitude,0.47119084216988355,0.0035789063683705933,1.4886196582847055,0.003693325995743395,0.05560981334828607,335,31,0,0.0,0.08469945355191257,False,
20260736,0.1,0.0,mekf_with_covariance,0.3930589537317088,0.0038742367636995477,1.175709529615072,0.004121754432408046,0.05560981334828607,335,31,0,0.0,0.08469945355191257,False,
