information_id,timestamp,observer_id,target_id,modality,navigation_discrepancy,navigation_quality,frontend_quality,shadow_quality,feedback_quality,valid
sat_p02_s01->sat_p01_s01:infrared:7,14.0,sat_p02_s01,sat_p01_s01,INFRARED,0.002540591577216662,0.983468279866581,0.5903460523743109,0.5805866166545901,0.6000146306561834,True
sat_p02_s01->sat_p01_s01:infrared:8,16.0,sat_p02_s01,sat_p01_s01,INFRARED,0.0024941938231871504,0.9999968895034238,0.562288250396771,0.5622865014010933,0.5805866166545901,True
sat_p02_s01->sat_p01_s01:infrared:9,18.0,sat_p02_s01,sat_p01_s01,INFRARED,0.0030334296534036157,0.9834669290296196,0.5830859724963791,0.5734457707312631,0.5622865014010933,True
sat_p02_s01->sat_p01_s01:infrared:10,20.0,sat_p02_s01,sat_p01_s01,INFRARED,0.003045247171352747,0.9999953632455825,0.6272558773006678,0.6272529688692078,0.5734457707312631,True
sat_p02_s01->sat_p01_s01:optical:0,0.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0,1.0,0.6529192463721254,0.6529192463721254,1.0,True
sat_p02_s01->sat_p01_s01:optical:1,2.0,sat_p02_s01,sat_p01_s01,OPTICAL,3.734098549576694e-05,0.9834714531359662,0.5340486376132807,0.5252215896788162,0.6529192463721254,True
sat_p02_s01->sat_p01_s01:optical:2,4.0,sat_p02_s01,sat_p01_s01,OPTICAL,8.333484629923678e-05,0.9999999965276517,0.5897713062640193,0.5897713042161279,0.5252215896788162,True
sat_p02_s01->sat_p01_s01:optical:3,6.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0009907705195684872,0.9834709711210519,0.598028341710312,0.5881435139797528,0.5897713042161279,True
sat_p02_s01->sat_p01_s01:optical:4,8.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0009909385640073302,0.9999995090205017,0.6087933223523937,0.6087930234473538,0.5881435139797528,True
sat_p02_s01->sat_p01_s01:optical:5,10.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0018727584857502564,0.9834697291956165,0.5858906770458694,0.5762057454925376,0.6087930234473538,True
sat_p02_s01->sat_p01_s01:optical:6,12.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0018497051765776263,0.9999982892968431,0.6329084155943028,0.6329073328758782,0.5762057454925376,True
sat_p02_s01->sat_p01_s01:optical:7,14.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.002540591577216662,0.983468279866581,0.6112009053030014,0.6010967029912399,0.6329073328758782,True
sat_p02_s01->sat_p01_s01:optical:8,16.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0024941938231871504,0.9999968895034238,0.5995127282827419,0.5995108635004532,0.6010967029912399,True
sat_p02_s01->sat_p01_s01:optical:9,18.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.0030334296534036157,0.9834669290296196,0.5543148901525801,0.5451503627337488,0.5995108635004532,True
sat_p02_s01->sat_p01_s01:optical:10,20.0,sat_p02_s01,sat_p01_s01,OPTICAL,0.003045247171352747,0.9999953632455825,0.609040549052831,0.6090377250813748,0.5451503627337488,True
sat_p02_s01->sat_p01_s01:radar:0,0.0,sat_p02_s01,sat_p01_s01,RADAR,0.0,1.0,0.6296221786755971,0.6296221786755971,1.0,True
sat_p02_s01->sat_p01_s01:radar:1,2.0,sat_p02_s01,sat_p01_s01,RADAR,0.001345298517916308,0.9834705638648827,0.6494761933447242,0.6387407180855534,0.6296221786755971,True
sat_p02_s01->sat_p01_s01:radar:2,4.0,sat_p02_s01,sat_p01_s01,RADAR,0.197447159858515,0.9806960635916313,0.6522536969984056,0.6396626331094251,0.6387407180855534,True
sat_p02_s01->sat_p01_s01:radar:3,6.0,sat_p02_s01,sat_p01_s01,RADAR,0.1692798448876278,0.9694809055851598,0.6140887504427825,0.595347317888928,0.6396626331094251,True
sat_p02_s01->sat_p01_s01:radar:4,8.0,sat_p02_s01,sat_p01_s01,RADAR,0.17129146225805,0.9854367032378255,0.6245868249306734,0.6154907816454637,0.595347317888928,True
sat_p02_s01->sat_p01_s01:radar:5,10.0,sat_p02_s01,sat_p01_s01,RADAR,0.15379722150741074,0.9719086510509726,0.6866412603722156,0.6673525811242997,0.6154907816454637,True
sat_p02_s01->sat_p01_s01:radar:6,12.0,sat_p02_s01,sat_p01_s01,RADAR,0.15611265690311404,0.9878883627142578,0.5873324538763163,0.5802188962288214,0.6673525811242997,True
sat_p02_s01->sat_p01_s01:radar:7,14.0,sat_p02_s01,sat_p01_s01,RADAR,0.11724260315550837,0.9767353140714531,0.6822079493650899,0.666336595685153,0.5802188962288214,True
sat_p02_s01->sat_p01_s01:radar:8,16.0,sat_p02_s01,sat_p01_s01,RADAR,0.13630956890455048,0.9907528708252566,0.6445776250164104,0.6386171324547343,0.666336595685153,True
sat_p02_s01->sat_p01_s01:radar:9,18.0,sat_p02_s01,sat_p01_s01,RADAR,0.1054235956371294,0.9780213940056321,0.6664385671905859,0.651791176502853,0.6386171324547343,True
sat_p02_s01->sat_p01_s01:radar:10,20.0,sat_p02_s01,sat_p01_s01,RADAR,0.12380178221915725,0.9923658486542242,0.6643199585402917,0.6592484394347756,0.651791176502853,True
sat_p02_s01->sat_p03_s01:infrared:0,0.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0,1.0,0.6094575735448692,0.6094575735448692,1.0,True
sat_p02_s01->sat_p03_s01:infrared:1,2.0,sat_p02_s01,sat_p03_s01,INFRARED,3.550294744593364e-05,0.9834714532018046,0.6497564075797717,0.6390168783896621,0.6094575735448692,True
sat_p02_s01->sat_p03_s01:infrared:2,4.0,sat_p02_s01,sat_p03_s01,INFRARED,9.279309141950439e-05,0.9999999956947211,0.6082410021418652,0.608240999523218,0.6390168783896621,True
sat_p02_s01->sat_p03_s01:infrared:3,6.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0008756030420509166,0.9834710768174046,0.5908844881695985,0.581117803854856,0.608240999523218,True
sat_p02_s01->sat_p03_s01:infrared:4,8.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0008861412612551868,0.9999996073769096,0.6125083643550852,0.6125081238701583,0.581117803854856,True
sat_p02_s01->sat_p03_s01:infrared:5,10.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0017624939391200358,0.9834699263023741,0.6151429698471116,0.6049746112209623,0.6125081238701583,True
sat_p02_s01->sat_p03_s01:infrared:6,12.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0017424862246547246,0.9999984818720308,0.6120853892146743,0.6120844599907254,0.6049746112209623,True
sat_p02_s01->sat_p03_s01:infrared:7,14.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0024536802498048224,0.9834684933081319,0.5916697989578037,0.5818886057169566,0.6120844599907254,True
sat_p02_s01->sat_p03_s01:infrared:8,16.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0024177959500784143,0.9999970771356435,0.5688618341771143,0.5688601714711354,0.5818886057169566,True
sat_p02_s01->sat_p03_s01:infrared:9,18.0,sat_p02_s01,sat_p03_s01,INFRARED,0.0029638646512578984,0.983467134181723,0.606577786796748,0.59654931763929,0.5688601714711354,True
sat_p02_s01->sat_p03_s01:infrared:10,20.0,sat_p02_s01,sat_p03_s01,INFRARED,0.002963288430000069,0.9999956094704787,0.630074143744705,0.6300713773855764,0.59654931763929,True
sat_p02_s01->sat_p03_s01:optical:0,0.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0,1.0,0.5877191495570524,0.5877191495570524,1.0,True
sat_p02_s01->sat_p03_s01:optical:1,2.0,sat_p02_s01,sat_p03_s01,OPTICAL,3.550294744593364e-05,0.9834714532018046,0.592092457205283,0.582306029317507,0.5877191495570524,True
sat_p02_s01->sat_p03_s01:optical:2,4.0,sat_p02_s01,sat_p03_s01,OPTICAL,9.279309141950439e-05,0.9999999956947211,0.6003437809494114,0.600343778364764,0.582306029317507,True
sat_p02_s01->sat_p03_s01:optical:3,6.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0008756030420509166,0.9834710768174046,0.591041141920428,0.5812718682878718,0.600343778364764,True
sat_p02_s01->sat_p03_s01:optical:4,8.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0008861412612551868,0.9999996073769096,0.6166284908536339,0.6166282487510503,0.5812718682878718,True
sat_p02_s01->sat_p03_s01:optical:5,10.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0017624939391200358,0.9834699263023741,0.6336112646737544,0.6231376237730513,0.6166282487510503,True
sat_p02_s01->sat_p03_s01:optical:6,12.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0017424862246547246,0.9999984818720308,0.6082858070709236,0.6082848836152266,0.6231376237730513,True
sat_p02_s01->sat_p03_s01:optical:7,14.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0024536802498048224,0.9834684933081319,0.6230780561762844,0.61277763712105,0.6082848836152266,True
sat_p02_s01->sat_p03_s01:optical:8,16.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0024177959500784143,0.9999970771356435,0.6340341091319153,0.6340322559362168,0.61277763712105,True
sat_p02_s01->sat_p03_s01:optical:9,18.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.0029638646512578984,0.983467134181723,0.6372138886016736,0.6266789168838797,0.6340322559362168,True
sat_p02_s01->sat_p03_s01:optical:10,20.0,sat_p02_s01,sat_p03_s01,OPTICAL,0.002963288430000069,0.9999956094704787,0.6451071979131066,0.6451043655509098,0.6266789168838797,True
sat_p02_s01->sat_p03_s01:radar:0,0.0,sat_p02_s01,sat_p03_s01,RADAR,0.0,1.0,0.6624535344782279,0.6624535344782279,1.0,True
sat_p02_s01->sat_p03_s01:radar:1,2.0,sat_p02_s01,sat_p03_s01,RADAR,0.0009214517198238876,0.9834710363020435,0.606424343280339,0.5964007773247012,0.6624535344782279,True
sat_p02_s01->sat_p03_s01:radar:2,4.0,sat_p02_s01,sat_p03_s01,RADAR,0.1466433919278611,0.9893054554652805,0.6323841601454978,0.6256210995817706,0.5964007773247012,True
sat_p02_s01->sat_p03_s01:radar:3,6.0,sat_p02_s01,sat_p03_s01,RADAR,0.10674804103167895,0.9778839868867786,0.564775660772347,0.5522850748526774,0.6256210995817706,True
sat_p02_s01->sat_p03_s01:radar:4,8.0,sat_p02_s01,sat_p03_s01,RADAR,0.09249059887437536,0.9957318789889101,0.6404373462701172,0.6377038821762151,0.5522850748526774,True
sat_p02_s01->sat_p03_s01:radar:5,10.0,sat_p02_s01,sat_p03_s01,RADAR,0.0983255985896472,0.978728862498696,0.6750262522282124,0.6606676760000761,0.6377038821762151,True
sat_p02_s01->sat_p03_s01:radar:6,12.0,sat_p02_s01,sat_p03_s01,RADAR,0.1300653920244555,0.9915771693866473,0.614010491104135,0.6088387847427433,0.6606676760000761,True
sat_p02_s01->sat_p03_s01:radar:7,14.0,sat_p02_s01,sat_p03_s01,RADAR,0.09654229540996559,0.9788989355903093,0.5969661874518963,0.5843695654800664,0.6088387847427433,True
sat_p02_s01->sat_p03_s01:radar:8,16.0,sat_p02_s01,sat_p03_s01,RADAR,0.12436534569570383,0.9922964559641457,0.6384756922208892,0.633557166610043,0.5843695654800664,True
sat_p02_s01->sat_p03_s01:radar:9,18.0,sat_p02_s01,sat_p03_s01,RADAR,0.10057113932522362,0.9785103217095864,0.6094170257278235,0.5963208499002319,0.633557166610043,True
sat_p02_s01->sat_p03_s01:radar:10,20.0,sat_p02_s01,sat_p03_s01,RADAR,0.12394131144004703,0.9923486970484116,0.6174557279580796,0.6127313871242788,0.5963208499002319,True
sat_p02_s02->sat_p01_s02:infrared:0,0.0,sat_p02_s02,sat_p01_s02,INFRARED,0.0,1.0,0.5918872593042774,0.5918872593042774,1.0,True
sat_p02_s02->sat_p01_s02:infrared:1,2.0,sat_p02_s02,sat_p01_s02,INFRARED,0.0001462709339287265,0.9834714433008401,0.6478970504643752,0.6371882473305563,0.5918872593042774,True
sat_p02_s02->sat_p01_s02:infrared:2,4.0,sat_p02_s02,sat_p01_s02,INFRARED,9.377879864961206e-05,0.9999999956027684,0.6176719942668817,0.6176719915508349,0.6371882473305563,True
sat_p02_s02->sat_p01_s02:infrared:3,6.0,sat_p02_s02,sat_p01_s02,INFRARED,0.0011166672831502845,0.9834708406539988,0.6008221164987853,0.5908910319965751,0.6176719915508349,True
sat_p02_s02->sat_p01_s02:infrared:4,8.0,sat_p02_s02,sat_p01_s02,INFRARED,0.001115327593452221,0.999999378022373,0.6213243502504415,0.6213239638005966,0.5908910319965751,True
sat_p02_s02->sat_p01_s02:infrared:5,10.0,sat_p02_s02,sat_p01_s02,INFRARED,0.0019181581670298722,0.9834696445648989,0.5879068575621972,0.5781885482439607,0.6213239638005966,True
sat_p02_s02->sat_p01_s02:infrared:6,12.0,sat_p02_s02,sat_p01_s02,INFRARED,0.001925723886903993,0.9999981457954747,0.6902733076216483,0.6902720277137576,0.5781885482439607,True
sat_p02_s02->sat_p01_s02:infrared:7,14.0,sat_p02_s02,sat_p01_s02,INFRARED,0.002576540999095183,0.9834681894081772,0.6605152353384367,0.6495957225748084,0.6902720277137576,True
sat_p02_s02->sat_p01_s02:infrared:8,16.0,sat_p02_s02,sat_p01_s02,INFRARED,0.0025842891707486436,0.9999966607303163,0.6449131777128401,0.6449110241738172,0.6495957225748084,True
sat_p02_s02->sat_p01_s02:infrared:9,18.0,sat_p02_s02,sat_p01_s02,INFRARED,0.0031325356150448454,0.9834666285392536,0.6527193527986115,0.6419277012791741,0.6449110241738172,True
sat_p02_s02->sat_p01_s02:infrared:10,20.0,sat_p02_s02,sat_p01_s02,INFRARED,0.003134731045401738,0.9999950867427065,0.614821196423554,0.6148181756488266,0.6419277012791741,True
sat_p02_s02->sat_p01_s02:optical:0,0.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.0,1.0,0.6465690384714944,0.6465690384714944,1.0,True
sat_p02_s02->sat_p01_s02:optical:1,2.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.0001462709339287265,0.9834714433008401,0.5883128379792187,0.5785888758798355,0.6465690384714944,True
sat_p02_s02->sat_p01_s02:optical:2,4.0,sat_p02_s02,sat_p01_s02,OPTICAL,9.377879864961206e-05,0.9999999956027684,0.6044319610474895,0.6044319583896622,0.5785888758798355,True
sat_p02_s02->sat_p01_s02:optical:3,6.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.0011166672831502845,0.9834708406539988,0.598438416715561,0.5885467327669008,0.6044319583896622,True
sat_p02_s02->sat_p01_s02:optical:4,8.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.001115327593452221,0.999999378022373,0.6096275433964164,0.6096271642217237,0.5885467327669008,True
sat_p02_s02->sat_p01_s02:optical:5,10.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.0019181581670298722,0.9834696445648989,0.6062556315721006,0.5962340104976821,0.6096271642217237,True
sat_p02_s02->sat_p01_s02:optical:6,12.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.001925723886903993,0.9999981457954747,0.6053754164261391,0.6053742939363025,0.5962340104976821,True
sat_p02_s02->sat_p01_s02:optical:7,14.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.002576540999095183,0.9834681894081772,0.5902081906408789,0.5804509806234615,0.6053742939363025,True
sat_p02_s02->sat_p01_s02:optical:8,16.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.0025842891707486436,0.9999966607303163,0.6161243373405165,0.6161222799351955,0.5804509806234615,True
sat_p02_s02->sat_p01_s02:optical:9,18.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.0031325356150448454,0.9834666285392536,0.6147761955837991,0.6046118723769877,0.6161222799351955,True
sat_p02_s02->sat_p01_s02:optical:10,20.0,sat_p02_s02,sat_p01_s02,OPTICAL,0.003134731045401738,0.9999950867427065,0.6674779033783765,0.6674746238876995,0.6046118723769877,True
sat_p02_s02->sat_p01_s02:radar:0,0.0,sat_p02_s02,sat_p01_s02,RADAR,0.0,1.0,0.7304479079478999,0.7304479079478999,1.0,True
sat_p02_s02->sat_p01_s02:radar:1,2.0,sat_p02_s02,sat_p01_s02,RADAR,0.0013649001830930165,0.9834705377417375,0.6508693484954176,0.6401108281644027,0.7304479079478999,True
sat_p02_s02->sat_p01_s02:radar:2,4.0,sat_p02_s02,sat_p01_s02,RADAR,0.11564323443129933,0.9933356272564728,0.6259099791980542,0.6217386817927851,0.6401108281644027,True
sat_p02_s02->sat_p01_s02:radar:3,6.0,sat_p02_s02,sat_p01_s02,RADAR,0.06833040405409876,0.9811781958903114,0.6672527151249813,0.6546938152292411,0.6217386817927851,True
sat_p02_s02->sat_p01_s02:radar:4,8.0,sat_p02_s02,sat_p01_s02,RADAR,0.058152987790477235,0.9983105437461605,0.5947353931258572,0.593730613696561,0.6546938152292411,True
sat_p02_s02->sat_p01_s02:radar:5,10.0,sat_p02_s02,sat_p01_s02,RADAR,0.009653572046667525,0.983425629322228,0.6312240920752037,0.6207619499924092,0.593730613696561,True
sat_p02_s02->sat_p01_s02:radar:6,12.0,sat_p02_s02,sat_p01_s02,RADAR,0.011826216374045314,0.9999300727481614,0.5797265879508223,0.5796860492637091,0.6207619499924092,True
sat_p02_s02->sat_p01_s02:radar:7,14.0,sat_p02_s02,sat_p01_s02,RADAR,0.04406859337499967,0.982516946415232,0.639684563912655,0.6285009244044212,0.5796860492637091,True
sat_p02_s02->sat_p01_s02:radar:8,16.0,sat_p02_s02,sat_p01_s02,RADAR,0.05621827153164533,0.9984210009058962,0.5882253235855023,0.5872965163324319,0.6285009244044212,True
sat_p02_s02->sat_p01_s02:radar:9,18.0,sat_p02_s02,sat_p01_s02,RADAR,0.05127570571654417,0.9821794326644322,0.6549812762610112,0.6433091383238657,0.5872965163324319,True
sat_p02_s02->sat_p01_s02:radar:10,20.0,sat_p02_s02,sat_p01_s02,RADAR,0.0647372887043404,0.9979067356655912,0.6563414049316052,0.6549675088774661,0.6433091383238657,True
sat_p02_s02->sat_p03_s02:infrared:0,0.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0,1.0,0.5672732526350448,0.5672732526350448,1.0,True
sat_p02_s02->sat_p03_s02:infrared:1,2.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0001593631290738541,0.9834714413331985,0.6062886909230553,0.5962676127261153,0.5672732526350448,True
sat_p02_s02->sat_p03_s02:infrared:2,4.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0001190064814546681,0.9999999929187287,0.6189938085972022,0.6189938042139391,0.5962676127261153,True
sat_p02_s02->sat_p03_s02:infrared:3,6.0,sat_p02_s02,sat_p03_s02,INFRARED,0.001014818841544105,0.9834709474041291,0.6040882549294497,0.594103248391173,0.6189938042139391,True
sat_p02_s02->sat_p03_s02:infrared:4,8.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0010177569430205305,0.9999994820855366,0.6122363033353739,0.6122359862493374,0.594103248391173,True
sat_p02_s02->sat_p03_s02:infrared:5,10.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0018609764205206416,0.9834697508275784,0.5814699471120899,0.5718581040000522,0.6122359862493374,True
sat_p02_s02->sat_p03_s02:infrared:6,12.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0018665988530644016,0.9999982579058783,0.6277314097330695,0.6277303161658706,0.5718581040000522,True
sat_p02_s02->sat_p03_s02:infrared:7,14.0,sat_p02_s02,sat_p03_s02,INFRARED,0.002537581968680596,0.9834682873819086,0.602286793596185,0.5923299614107811,0.6277303161658706,True
sat_p02_s02->sat_p03_s02:infrared:8,16.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0025241416797763265,0.9999968143594644,0.6001768565857928,0.60017494463807,0.5923299614107811,True
sat_p02_s02->sat_p03_s02:infrared:9,18.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0030610775274765105,0.9834668461724521,0.634217125005083,0.6237315157173088,0.60017494463807,True
sat_p02_s02->sat_p03_s02:infrared:10,20.0,sat_p02_s02,sat_p03_s02,INFRARED,0.0030461285342378132,0.9999953605612387,0.6461725220513099,0.6461695241734646,0.6237315157173088,True
sat_p02_s02->sat_p03_s02:optical:0,0.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0,1.0,0.609604760208871,0.609604760208871,1.0,True
sat_p02_s02->sat_p03_s02:optical:1,2.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0001593631290738541,0.9834714413331985,0.5903467325744163,0.5805891519713055,0.609604760208871,True
sat_p02_s02->sat_p03_s02:optical:2,4.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0001190064814546681,0.9999999929187287,0.6411833268904492,0.641183322350056,0.5805891519713055,True
sat_p02_s02->sat_p03_s02:optical:3,6.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.001014818841544105,0.9834709474041291,0.647013328527865,0.6363188111903983,0.641183322350056,True
sat_p02_s02->sat_p03_s02:optical:4,8.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0010177569430205305,0.9999994820855366,0.5957002555532864,0.5956999470315082,0.6363188111903983,True
sat_p02_s02->sat_p03_s02:optical:5,10.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0018609764205206416,0.9834697508275784,0.6386884067072132,0.628130728200806,0.5956999470315082,True
sat_p02_s02->sat_p03_s02:optical:6,12.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0018665988530644016,0.9999982579058783,0.5693686783078348,0.5693676864140071,0.628130728200806,True
sat_p02_s02->sat_p03_s02:optical:7,14.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.002537581968680596,0.9834682873819086,0.6399511463372205,0.6293716578963554,0.5693676864140071,True
sat_p02_s02->sat_p03_s02:optical:8,16.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0025241416797763265,0.9999968143594644,0.5948557390313449,0.5948538440347898,0.6293716578963554,True
sat_p02_s02->sat_p03_s02:optical:9,18.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0030610775274765105,0.9834668461724521,0.5933203131435201,0.5835108571373093,0.5948538440347898,True
sat_p02_s02->sat_p03_s02:optical:10,20.0,sat_p02_s02,sat_p03_s02,OPTICAL,0.0030461285342378132,0.9999953605612387,0.6081904950070649,0.6081876733445081,0.5835108571373093,True
sat_p02_s02->sat_p03_s02:radar:0,0.0,sat_p02_s02,sat_p03_s02,RADAR,0.0,1.0,0.6360227701280816,0.6360227701280816,1.0,True
sat_p02_s02->sat_p03_s02:radar:1,2.0,sat_p02_s02,sat_p03_s02,RADAR,0.000938445646497195,0.983471020759779,0.6327955018778393,0.6223360381639953,0.6360227701280816,True
sat_p02_s02->sat_p03_s02:radar:2,4.0,sat_p02_s02,sat_p03_s02,RADAR,0.10351440567296981,0.9946567103375878,0.6345744966732279,0.6311837813251234,0.6223360381639953,True
sat_p02_s02->sat_p03_s02:radar:3,6.0,sat_p02_s02,sat_p03_s02,RADAR,0.10410419423049107,0.978156590972933,0.6119609029221345,0.598593590611033,0.6311837813251234,True
sat_p02_s02->sat_p03_s02:radar:4,8.0,sat_p02_s02,sat_p03_s02,RADAR,0.13884407343601793,0.9904074663443939,0.5971377648683955,0.5914097007618621,0.598593590611033,True
sat_p02_s02->sat_p03_s02:radar:5,10.0,sat_p02_s02,sat_p03_s02,RADAR,0.11889453573778526,0.9765448289064627,0.5985769023507712,0.5845371786934943,0.5914097007618621,True
sat_p02_s02->sat_p03_s02:radar:6,12.0,sat_p02_s02,sat_p03_s02,RADAR,0.1379695593664992,0.9905273512399816,0.6509042587558382,0.6447384713362441,0.5845371786934943,True
sat_p02_s02->sat_p03_s02:radar:7,14.0,sat_p02_s02,sat_p03_s02,RADAR,0.09384061201882378,0.9791507184227805,0.5939719648863049,0.5815880761414159,0.6447384713362441,True
sat_p02_s02->sat_p03_s02:radar:8,16.0,sat_p02_s02,sat_p03_s02,RADAR,0.08788371272546258,0.9961456735766365,0.614760210624193,0.6123907241003517,0.5815880761414159,True
sat_p02_s02->sat_p03_s02:radar:9,18.0,sat_p02_s02,sat_p03_s02,RADAR,0.05280867317478139,0.9821010785138417,0.5867318410186892,0.5762299738628666,0.6123907241003517,True
sat_p02_s02->sat_p03_s02:radar:10,20.0,sat_p02_s02,sat_p03_s02,RADAR,0.06041238763769901,0.998176835696783,0.6634147619953834,0.6622052478830862,0.5762299738628666,True
sat_p03_s01->sat_p02_s01:infrared:0,0.0,sat_p03_s01,sat_p02_s01,INFRARED,0.0,1.0,0.5904613228393546,0.5904613228393546,1.0,True
sat_p03_s01->sat_p02_s01:infrared:1,2.0,sat_p03_s01,sat_p02_s01,INFRARED,3.550294744593364e-05,0.9834714532018046,0.6293923380819382,0.6189893973675252,0.5904613228393546,True
sat_p03_s01->sat_p02_s01:infrared:2,4.0,sat_p03_s01,sat_p02_s01,INFRARED,9.279309141950439e-05,0.9999999956947211,0.6181140876070835,0.61811408494593,0.6189893973675252,True
