time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
6.0,0.7044806257622449,0.0012164124945780025,nan,0,0,gated_complementary,0.7041121684355957,-0.0003684573266493629,
6.0,0.7044806257622449,0.0012164124945780025,nan,0,0,pll,0.7041121684355957,-0.0003684573266493629,
6.0,0.7044806257622449,0.0012164124945780025,nan,0,0,cann_no_cue,0.7041121681486282,-0.0003684576136167017,0.7961706623824337
6.0,0.7044806257622449,0.0012164124945780025,nan,0,0,cann_sparse_cue,0.7041121681486282,-0.0003684576136167017,0.7961706623824337
6.0,0.7044806257622449,0.0012164124945780025,nan,0,0,cann_gated_cue,0.7041121681486282,-0.0003684576136167017,0.7961706623824337
8.0,0.7066406451922741,0.0011746864170356515,nan,0,0,dead_reckoning,0.7065449934247515,-9.565176752257543e-05,
8.0,0.7066406451922741,0.0011746864170356515,nan,0,0,gated_complementary,0.7065449934247516,-9.565176752257543e-05,
8.0,0.7066406451922741,0.0011746864170356515,nan,0,0,pll,0.7065449934247516,-9.565176752257543e-05,
8.0,0.7066406451922741,0.0011746864170356515,nan,0,0,cann_no_cue,0.7065449931376355,-9.565205463868409e-05,0.7961706624213137
8.0,0.7066406451922741,0.0011746864170356515,nan,0,0,cann_sparse_cue,0.7065449931376355,-9.565205463868409e-05,0.7961706624213137
8.0,0.7066406451922741,0.0011746864170356515,nan,0,0,cann_gated_cue,0.7065449931376355,-9.565205463868409e-05,0.7961706624213137
10.0,0.7088223602062559,0.0011660194049435712,nan,0,0,dead_reckoning,0.7088943662588229,7.200605256674208e-05,
10.0,0.7088223602062559,0.0011660194049435712,nan,0,0,gated_complementary,0.708894366258823,7.200605256718617e-05,
10.0,0.7088223602062559,0.0011660194049435712,nan,0,0,pll,0.708894366258823,7.200605256718617e-05,
10.0,0.7088223602062559,0.0011660194049435712,nan,0,0,cann_no_cue,0.7088943659715695,7.200576531385394e-05,0.7961706624181563
10.0,0.7088223602062559,0.0011660194049435712,nan,0,0,cann_sparse_cue,0.7088943659715695,7.200576531385394e-05,0.7961706624181563
10.0,0.7088223602062559,0.0011660194049435712,nan,0,0,cann_gated_cue,0.7088943659715695,7.200576531385394e-05,0.7961706624181563
12.0,0.7110256176153938,0.0010987400170206156,nan,0,0,dead_reckoning,0.71122640506871,0.00020078745331630898,
12.0,0.7110256176153938,0.0010987400170206156,nan,0,0,gated_complementary,0.7112264050687102,0.00020078745331630898,
12.0,0.7110256176153938,0.0010987400170206156,nan,0,0,pll,0.7112264050687102,0.00020078745331630898,
12.0,0.7110256176153938,0.0010987400170206156,nan,0,0,cann_no_cue,0.7112264047813224,0.00020078716592841772,0.796170662417514
12.0,0.7110256176153938,0.0010987400170206156,nan,0,0,cann_sparse_cue,0.7112264047813224,0.00020078716592841772,0.796170662417514
12.0,0.7110256176153938,0.0010987400170206156,nan,0,0,cann_gated_cue,0.7112264047813224,0.00020078716592841772,0.796170662417514
14.0,0.7132502264382102,0.0012336964363205574,nan,0,0,dead_reckoning,0.7134238851027512,0.00017365866454088774,
