time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
30.0,0.7317806840140249,0.0010538480051316848,nan,0,0,cann_sparse_cue,0.7345111519839411,0.0027304679699162726,0.7961706624252447
30.0,0.7317806840140249,0.0010538480051316848,nan,0,0,cann_gated_cue,0.7345111519839411,0.0027304679699162726,0.7961706624252447
32.0,0.7341828427548331,0.0013012293534363816,nan,0,0,dead_reckoning,0.7368876199005613,0.0027047771457282543,
32.0,0.7341828427548331,0.0013012293534363816,nan,0,0,cann_no_cue,0.7368876196430956,0.00270477688826265,0.7961706624096339
32.0,0.7341828427548331,0.0013012293534363816,nan,0,0,cann_sparse_cue,0.736618847994104,0.0024360052392706777,0.796170662409634
32.0,0.7341828427548331,0.0013012293534363816,nan,0,0,cann_gated_cue,0.736618847994104,0.0024360052392706777,0.796170662409634
34.0,0.7366024700744457,0.001023328518445251,nan,0,0,dead_reckoning,0.7394900786074341,0.002887608532988306,
34.0,0.7366024700744457,0.001023328518445251,nan,0,0,cann_no_cue,0.7394900783497835,0.0028876082753379606,0.7961706624280713
34.0,0.7366024700744457,0.001023328518445251,nan,0,0,cann_sparse_cue,0.7392213067007923,0.0026188366263468765,0.7961706624280716
34.0,0.7366024700744457,0.001023328518445251,nan,0,0,cann_gated_cue,0.7392213067007923,0.0026188366263468765,0.7961706624280716
36.0,0.7390389954050388,0.0015616227975463134,nan,0,0,dead_reckoning,0.7415367356443245,0.0024977402392858394,
36.0,0.7390389954050388,0.0015616227975463134,nan,0,0,cann_no_cue,0.741536735386582,0.0024977399815431234,0.7961706624076276
36.0,0.7390389954050388,0.0015616227975463134,nan,0,0,cann_sparse_cue,0.7412679637375906,0.002228968332551595,0.7961706624076275
36.0,0.7390389954050388,0.0015616227975463134,nan,0,0,cann_gated_cue,0.7412679637375906,0.002228968332551595,0.7961706624076275
